Label,Tweets
0.0,#Pakistan's Playing with Wahhabist Fire: #Iran and #India Must Join to Create a Stability Zone https://t.co/08ZIdxKduj #Afghanistan #AlQaeda #Khamenei #Modi #Rouhani #Soleimani https://t.co/81WOL66KBA
1.0,"In remote corner of Iraq, an unlikely alliance forms against Islamic State  https://t.co/NPdqqByQlF"
0.0,🔴🇫🇷 #ALERTE : Une nouvelle menace terroriste du groupe terroriste #ISIS plane sur la #France et plus précisément à #Paris https://t.co/Dyw4tmiHhM
0.0,#ISIS non è ancora stato sconfitto.  Resta poi da vedere quanti effettivi e potenziali adepti sono arrivati ( e arrivano )  in Italia...  https://t.co/4KVLCzbxim
1.0,"...because he does not recognize them.

Every detail of this state, even from the minute ones, is based on the methodology of the Salaf."
0.0,#Islam #ISIS #IS: The #Muslimah Romantic Dilemma! https://t.co/nojiWeON94
1.0,@Fiefienix ahahhahahha
1.0,"RT @salill94: نشر اجباري
مهم جدا جدا لا يفوتكم 
هاؤلاء  الصحوات من يحرض و يكذب على أهل #الضمير
#القلمون
#الدولة_الاسلامية
انشررر https://t.…"
1.0,Blind followers of him ultimately made takfīr of him as well. Today we see a group taking talks of Hazimī &amp
1.0,"RT @alwasatengnews: Shura Council #Benghazi militant group says withdrawing from parts of Benghazi after army's progress, requests help htt…"
1.0,Islamic State saves the world from a large number of Iranian Rafidi war criminals. https://t.co/U8hSKYFGoh
0.0,Targeted #ISIS accounts https://t.co/jHGieIMtvx 🆕 https://t.co/5pp8s7Tw1f 🆕 https://t.co/QWrTxNsvUf #targets #iceisis #opiceisis
0.0,Διαψεύδει η ΕΛ.ΑΣ. ότι ο τζιχαντιστής της Ουγγαρίας έχει σχέση με τις ελληνικές μυστικές υπηρεσίες - Το χρονικό #isis https://t.co/sX5WeSnKrm
1.0,@MaghrebiQM may Allah curse him and destroy him
0.0,L'#Iran condanna la decisione del Regno Unito di classificare #Hezbollah come organizzazione terroristica:'decisione che non tiene conto della volontà di un'ampia fascia della popolazione del #Libano e del ruolo del gruppo nella lotta all'#Isis' https://t.co/ORuA8ubtP2
0.0,[ON THE GROUND]  In #Baghouz  #ISIS are partially encircled by #SDF in a zone about 300-500m. On the other side is the Euphrates river. Their area is around 500m from the hill on the west side.
0.0,"@mchooyah Remember how the #ISIS fighters burned that man alive in a cage?   How about ""turn about is fair play""?  🤔🤬"
0.0,#Muslim:  #Syria #ISIS  #IS Peter Townsend's books. Soon on Audible and Itunes. Sign-up for updates at: https://t.co/VVYRRf1njC
0.0,Never forget the sacrifices of Kurds  Arbs and Syriacs in the fight against #ISIS !   Now it the time for solidarity by #EU and #US for reconstruction and security !   Deeds not words! #SDF #TwitterKurds https://t.co/W68BYUE3RH
0.0,1) Interesting: #AlQaeda-linked Telegram channels are disseminating pictures of leaflets allegedly dropped by US planes in #Yemen’s #Marib governorate  offering 11 million dollar reward for information leading to location of #AQAP leader Qassim al-Rimi https://t.co/zPTEn5kVwb
0.0,#ISISbrides #ISIS #FactsMatter #Regressive #SexCrimes #Slavery https://t.co/cR2CZWeLYZ
1.0,"@DreadMozlum  @asadanbari6 
https://t.co/3E9XiTGcXG https://t.co/NVQ2jPmw9u"
1.0,@ScotsmanInfidel @spicylatte123 @1_texanna @Ele7vn you're a dumb fuck looser
0.0,A wounded fighter of #YPG/#SDF joins celebrations for #ISIS collapse in #Qamishli north east #Syria. https://t.co/U8X2zbv8kP
1.0,"Translation: ""Learn like it was Fatiha in Quran: Negotiations are without pre-conditions without foreign meddling, sadaq Allah al-'Adim"""
0.0,Targeted #ISIS accounts https://t.co/dVXCvynao7 🆕 https://t.co/BTM9ZYE6W0 🆕 https://t.co/xO3M2HH5RI 🆕 #targets #iceisis #opiceisis
0.0,Targeted #ISIS accounts https://t.co/GcX4O1Ucmw 🆕 https://t.co/lwNFlUkLKJ 🆕 https://t.co/wrSvsARmsh 🆕 #targets #iceisis #opiceisis
0.0,#Suriye 2014-2019 #Syria  #سوريا  #ISIS https://t.co/Szhg6sjXPS
1.0,@Ele7vn @sassysassyred @1_texanna @ScotsmanInfidel @spicylatte123 are you ready for judgment day 🐖
0.0,The same fate should of been given to #traitor  John Walker Lindh.  Both left to support and/or fight in a foreign #war  and abandoned all family responsibilities and loyalties as #citizens of United States. #ISIS Therefore they relinquished their rights when they left #USA. 🇺🇸 https://t.co/vuAwY5bPAp
0.0,These documents for six children from one house killed in the battles to liberate #Mosul  I know hundreds of other children and woman killed  And after all that Al-Abadi says only 8 women and children were killed out of 1400!  #SuliForum  #SuliForum19  #SuliForum2019 #Iraq #ISIS https://t.co/nGCA9lummr
1.0,"RT @jacksanders1965: #IS reasserts its claim of direct control of ""province"" of West Africa (#IS #Nigeria) formerly known as #BokoHaram htt…"
1.0,AbuUmar8246
0.0,Heroic Kurdish #YPG and #YPJ  fighters raised their flags on the hill of the village of #Baghouz  while clashes continued in the village between YPG-led #SDF fighters and #ISIS terrorists. https://t.co/Xlu92sHOns
0.0,Yazidi #refugee in Coventry: Don't allow #ISIS supporter back in #Britain https://t.co/pXMvZ5OAA9
1.0,"RT @UmmLina88: ""Jahba East Africa” Pledges to IS Leader, Calls Shabaab a “Prison""
https://t.co/U79c01Vj6e"
0.0,Why is no one talking about the #ChristianGenocide by the #Muslims in #Nigeria #fulaniherdsman #Fulanimilitia and #BokoHaram #Isis https://t.co/45sqLAk8j5
0.0,@AmrullahSaleh2 The main source of financial aid of terrorism should be stopped. Otherwise #Taliban  #ISIS  #Alqaeda and any other terrorist groups that entitled with different names will continue to act like Puppets of their financial supporters. https://t.co/AwwV41XfAA
0.0,Terrorist #ISIS fighters caught dressed as women trying to escape.  #baghouz #SDF #EndOfDaesh.   #باقية_وتتمكيج https://t.co/Ba1g1RoZCU
1.0,RT @Ghostmanzzz: Rebels Recaptured Ayn-Daqna from #YPG In N- #Aleppo.
0.0,@lnTransit @rogerjermyn @dreadilk34 @realRavilB @JesseKellyDC #Kurds? Why don’t you ask supposedly NATO member Turkey who is in state sponsorship of #AlQaeda &amp  #ISIS against Christians  who burned people alive? beheaded? but Kurds fight against that barbarism to be stopped
0.0,Targeted #ISIS accounts https://t.co/nTadqeUNcu 🆕 🚩 https://t.co/epKvZbX9Td 🆕 🐷 https://t.co/c7fuX4ZzWe 🇦🇫 #targets #iceisis #opiceisis
0.0,Israel's enemies:  1. Hezbollah  2. Iran  3. Assad   ISIS' enemies:  1. Hezbollah  2. Iran  3. Assad #Wahhabism + #Zionism = #ISIS
1.0,Another water treatment plant and a hospital were shut down by an air strike on a power station in northeast Mosul in July 2015.
0.0,As there is talk that #ISIS is releasing their #Hostages. Please Pray for #Journalist Austin Tice’s captors in #Syria to #FreeAustinTice held captive since 2012.  Contact Information: https://t.co/2G0zHOKxlr  Please Help. @SecPompeo @MFATurkey @mfa_russia @JZarif @OCHA_Syria https://t.co/TA2sFeVOef
1.0,PTs: The Tariq AbdelHaleem vs ISIS rivalry goes back a long way. Here he wishes good luck to Shia militias in Tikrit https://t.co/aXPTsjy5kl
0.0,@shahfaesal @ImranKhanPTI Why don't we give it to Baghdadi or #ISIS he is doing it better right.. Spreading #Peace
0.0,Stories from #Idlib (4/4): Moreover #HTS managed to arrest local #ISIS leader Abu Khattab Kafr Nabuda after today's raid #Syria https://t.co/warh6a3duP
1.0,@NINITSIKLAURI @guardian Exactly
0.0,Kurdish Women’s Defense Units (#YPJ) announced that they will continue to be a guaranteer force for the gains of the self government and that they will liberate Afrin as well  during a celebration of the victory against #ISIS in Hasakah.   👉🏿 https://t.co/h3ClNeLTYG  #YPG #Kurds https://t.co/68aE7coVDs
0.0,Targeted #ISIS accounts https://t.co/wSsofJ0Cyz 🆕 https://t.co/Cg0rvP82yj https://t.co/6Eq6EIcUHC #targets #iceisis #opiceisis
0.0,@SecPompeo @coalition When U$A Privatised the Military it created Private “Security” Firm #ISIS International Security Intelligence Service to provide Military Logistics Security &amp  Intelligence to Africa &amp  Middle East. Now it’s known as SIS https://t.co/x2ccNyPTfk #Iraq didn’t send #USA an invitation https://t.co/mNHc28xR3R
0.0,Targeted #ISIS accounts https://t.co/SHBBti5IC7 https://t.co/JT25wOqbwb https://t.co/UuAiecj7q1 🏃 #targets #iceisis #opiceisis
0.0,#ISIS high priority target. Please report👇  🎯 https://t.co/Jb0CQDXZHv 🆔 https://t.co/iL9yeokLbT  [عبدالعزيز Ⓜ️] HACKED 2014  🚩 🗓 today  #opiceisis #p1targets https://t.co/1O9DQ2mmKt
0.0,Thats a good step of @suleymansoylu   every elected person should mind his own municipality instead of communucate with terorist organisation.   Did you ever heared that a mayor had contact with #ISIS ? https://t.co/84iLDETWgW
1.0,"Ahahahahha
May Allah protect him
A brother escaped after they let him get burger and chips https://t.co/ukhuxtQsPJ"
0.0,「さじぇおせ」⑨ #isis #ISIS_chan  #isisちゃん #小日本 #日本鬼子  #2コマ漫画 #お絵かき https://t.co/XukuKNPtP2
0.0,"#POTUS #realdonaldtrump #GOP #LPnational #thedemocrats #Foxnews #CNN #Blacklivesmatter #Antifa #ISIS #California #Walkaway #WAKEUPAMERICA #PONTIFEX #UN #NATO  Huh  the lady from Hawaii is speaking now... Check out ""GOLDEN STATE TIMES"" on YouTube."
0.0,Targeted #ISIS accounts https://t.co/rVHvYVquUG 🆕 https://t.co/O3V4wTkj4D 🆕 https://t.co/r0T7gVsVED 🆕 🚩 #targets #iceisis #opiceisis
0.0,AMAZING: Kurdish female soldiers and yezidis  dancing in Raqqa after defeating ISIS  on streets where ISIS bought and sold women.  These are real feminists that fight for women’s rights.  #kurd #isis #kurdistan #raqqa #yezidis via @Limportant_fr https://t.co/RNZk3mcf6Z
1.0,In a new development today
0.0,Remarkable how those opining  about defeat of #ISIS totally ignore the continuing presence of the largest #Alqaeda franchise. The two  were joined at the hip when they were born post US invasion of #Iraq . While one part is gone  the other is still alive &amp  kicking #Idlib #Syria https://t.co/6sevOJvlea
1.0,@ismailmahsud battle delivered 20 dead bodies of #Iraq army to their homes.
1.0,"#Assad's army sustained heavy loses (36 soldiers, 4 officers killed; 15 captured) in its big attempt ever to take #Palmyra from #ISIS #Syria"
1.0,"#IS claims to have captured Karmardi village, near Makhmur (S-E #Mosul) after 2 days fighting Peshmerga &amp; militias https://t.co/wb7fE8eBNh"
0.0,Targeted #ISIS accounts https://t.co/FBvbACBuz0 🆕 https://t.co/bUGntRE6ug 🆕 https://t.co/n96AYamRt4 🆕 #targets #iceisis #opiceisis
0.0,Une grande partie de 5000 Mds€ #taxecarbone #TRC non versés au Fonds Mondial d'#AssuranceClimatique sont arrivés dans les poches des familles #terroristes #Saoud #AlThani et a servi à financer #AlQaeda #DAECH #Ansardine #Mujao #BokoHaram #AQMI #JNIM etc https://t.co/lLdIBIPfx7
0.0,The SDF militia is preventing all foreign and local journalists from entering the town of Al-Baghuz after photos were leaked the other day of the terrible massacre committed by the SDF and International Coalition there.  #Raqqa #ISIS #YPG #SYRIA https://t.co/hHWTjzM5TC
1.0,"Major #FSA Commander: "" IS is the Creation of #Iran, Assad, Russia, And Maliki and they all are Working together"" https://t.co/2mqgvljB4a"
0.0,#Iraqi border guards killed an #ISIS terrorist who tried to escape Baghouz. He had a passport that belonged to Abdilayev Gazi Akhmedovich  born 1971 in Republic of Dagestan. He also had a two gopros  two smartphones  ketamine  two Glock 19  ammo and some money.📷@carlitossupanew https://t.co/7fMPoqgoze
1.0,RT @7layers_: #Iran plans to execute 30 Sunni Kurdish clerics solely bc of their faith without a word of protest from coward Saudi https://…
1.0,@GodlessHussar @abuayisha28 @Raqqa_SL @arabthomness you can say that  only behind your phone or PC.
1.0,"#AmaqAgency Leader of Popular Mobilization militia in #Baghdadi, Muhaydi al-Ubaydi, killed in clashes on the 
outskirts of the city."
0.0,#Muslim:  #Syria #ISIS  #IS ISIS 'Speaks for No Religion'? https://t.co/f4VJ0u3xyJ
1.0,"He helped remove the banner of tawheed and replaced it with the flag of kufr,died few hours later. Hell awaits you https://t.co/U2h8AMhC06"
0.0,Targeted #ISIS accounts https://t.co/nYSEcE7Zrf https://t.co/bvAqOLQDzd https://t.co/oklkEd0hbo #targets #iceisis #opiceisis
0.0,What is the True Path of #Islam? By HH #YounusAlGohar  https://t.co/i5BCctckSV #Quran #Muhammad #Koran #Muslim #ExMuslim #Salafism #Wahhabism #JavedGhamidi #KhadimRizvi #TariqJameel #TahirulQadri  #ISIS #Taliban #AlQaeda #BokoHaram #AlShabab #IslamicState #ShamimaBegum https://t.co/mTMDQw8OSU
1.0,"RT @Nidalgazaui: An Injured Baby in #Aleppo Today...

  سبحان الله
#حلب_تحترق https://t.co/PO8Qm6pOhZ"
0.0,@OutFoldPodcast @LeuncaK @lou1981lou @Omaymam_94 @angerspreadthin @twittwootwiggy @JaiBoy @Deeyah_Khan That is a noble effort. It is interesting to watch a conversation between an ex-Quaker and an #ISIS member/activist. Trouble is they are so hardline there is no prospect of any sharing of the planet. The only recourse is to kill  capture  prosecute  rehabilitate.
1.0,RT @AJENews: Breaking: Car bomb at Kabul airport - interior ministry. Casualties feared - officials. https://t.co/hGzrK2N8WC https://t.co/d…
0.0,‘ no blood on their hands’ 🤔   they were part of #isis not a Rotary club! They need to be in court and face justice. Otherwise fasten your seat belts for the 3.0 version of the terrorist group. https://t.co/BLjg8Zrddl
0.0,"US-ISIS Deal For 50 Tons Of Syria/Iraq Gold  US' Al-Rukban Internment Camp &amp  More US ""Aid"" To Come https://t.co/oic5kV24J0 #India #Pakistan #Venezuela #USSanctions #PDVSA #Philippines #China #Syria #ISIS #Gold #AlRukban #Russia #TheDailyWrapUp"
1.0,@mayflow94912564 wa feek
0.0,Iraqi and Kurdish forces accused of torturing children linked to Islamic State #Iraq #Kurds #Daesh #ISIS #MENA https://t.co/0sVwJeqApO via @MiddleEastEye
0.0,US/coalition launched 193 airstrikes vs #ISIS in #Syria March 10-23  when #Baghuz fell  Strikes destroyed: 104 vehicles  63 supply routes  39 fighting positions  31 VBIEDs  9 tactical vehicles  6 tankers  4 weapons caches  2 command&amp control nodes &amp  one tunnel  per @CJTFOIR
1.0,Disgusting!! Fighter jets flew low altitude over #Syria|n refugees in #Greece reminded them of the old horrible days https://t.co/9e36qtFLYN
1.0,"RT @alhaskaalhadth: #سلوك #حمام_التركمان 
صورة تظهر عنصر من تنظيم الدولة الإسلامية وهو يدوس على علم الوحدات الكردية YPG  أمس  في قرية... ht…"
0.0,@Ali_Husain333 @PatrickHilsman When don’t know the details  easy to make wrong assumptions about the Kurdish oppression in Turkey from election issues to illegalizing speaking Kurdish. Turkey is a well established Racist State  knows well what’s doing  including sponsoring #AlQaeda #ISIS against #Kurds
1.0,"My followers are in Maldives(80%), USA(6%)... Get your map too: https://t.co/5KlvSQHAd8 https://t.co/fFaTmzqKLh"
0.0,هواپیماهای بدون سرنشین نیروهای خارجی، مواضع افراد وابسته به گروه تروریستی داعش را در ولایت ننگرهار هدف قرار داده اند. #ISIS  https://t.co/t68e7hpbRw
0.0,Targeted #ISIS accounts https://t.co/kuQ1ppg84p 🆕 https://t.co/E9QkDC1uRf 🆕 https://t.co/MLovjyu0pw 🆕 #targets #iceisis #opiceisis
0.0,Such outright Racism vill not be tolerated....To oppose #ISIS is counterproductive They will become our #Carers... We desperately need them to look after us in our old age and to staff our hospitals Signed #GlobalistElites #KalergiPlan #Multiculturalism #OneWorldGovernment https://t.co/WoCdlAEBMT
1.0,"#IslamicState 
#WilayatSouthBaghdad 

📷| Distribution of #an-Naba Newspaper.

https://t.co/nVe65eoVSc https://t.co/HfZn5kyjvC"
0.0,Targeted #ISIS accounts https://t.co/cjay8YWmvL 🆕 https://t.co/byWPJvSe4u 🆕 🎥 https://t.co/aG3CZcCGI6 🆕 #targets #iceisis #opiceisis
0.0,#Islam    #Syria #ISIS  #IS #Ramadan Allah's impossible command https://t.co/BuQDiLRoFn
0.0,#Conratulations #America the loser ....and the winners are #NorthKorea #SaudiArabia #China #Taliban #Isis #NRA #Israel #GlobalWarming .......#psychiatry will be the largest growing career path for #American #Students 😉 https://t.co/cwZTzWSj3N
0.0,@CBSThisMorning @Debora_Patta #ISIS is part of the Privatised U$A Military setup to provide Military Logistics  Security &amp  Intelligence in Africa &amp  the Middle East. It is now known as #SIS https://t.co/x2ccNyPTfk https://t.co/37RjEjYdps
